row_index,id,model_answer,gold_answer,correct,group,reasoning_length,reasoning_top1_mean,reasoning_top1_std,reasoning_top1_min,reasoning_top1_slope,reasoning_ratio_lp_below_-2,reasoning_ratio_lp_below_-3,reasoning_longest_run_lp_below_-2,reasoning_entropy_mean,reasoning_entropy_std,reasoning_entropy_max,reasoning_margin_mean,reasoning_margin_std,reasoning_margin_min,reasoning_candidate_count_mean,reasoning_top1_first_third_mean,reasoning_top1_last_third_mean,reasoning_top1_last_minus_first_third_mean,reasoning_entropy_first_third_mean,reasoning_entropy_last_third_mean,reasoning_entropy_last_minus_first_third_mean,final_length,final_top1_mean,final_top1_std,final_top1_min,final_top1_slope,final_ratio_lp_below_-2,final_ratio_lp_below_-3,final_longest_run_lp_below_-2,final_entropy_mean,final_entropy_std,final_entropy_max,final_margin_mean,final_margin_std,final_margin_min,final_candidate_count_mean,final_top1_first_third_mean,final_top1_last_third_mean,final_top1_last_minus_first_third_mean,final_entropy_first_third_mean,final_entropy_last_third_mean,final_entropy_last_minus_first_third_mean,all_length,all_top1_mean,all_top1_std,all_top1_min,all_top1_slope,all_ratio_lp_below_-2,all_ratio_lp_below_-3,all_longest_run_lp_below_-2,all_entropy_mean,all_entropy_std,all_entropy_max,all_margin_mean,all_margin_std,all_margin_min,all_candidate_count_mean,all_top1_first_third_mean,all_top1_last_third_mean,all_top1_last_minus_first_third_mean,all_entropy_first_third_mean,all_entropy_last_third_mean,all_entropy_last_minus_first_third_mean
238,238,68,68.0,1,correct,117,-0.03185875851202106,0.14000433941490606,-1.236321,0.001032931816775648,0.0,0.0,0,0.04988492845723789,0.16533018099974583,0.9448129161086741,14.281917161146097,6.269733607687185,0.0,5.0,-0.0769921141583919,-0.017566713000606412,0.05942540115778548,0.10761066614373203,0.03707751612684362,-0.07053315001688842,3,-6.262678616666667e-05,9.022786738270055e-05,-0.00019022636,-9.600119604999998e-05,0.0,0.0,0.0,0.0006026641524525398,0.0008522304052082744,0.0018078999494533577,16.673880039880498,5.747290211709673,8.57535877364,5.0,1.7760321e-06,-0.00019022636,-0.0001920023921,2.25254552571838e-08,0.0018078999494533577,0.0018078774239981006,120,-0.031063855218874704,0.13833230953298128,-1.236321,0.000996131978045281,0.0,0.0,0,0.04865287184961826,0.16343174649981831,0.9448129161086741,14.34171623311446,6.268338326410059,0.0,5.0,-0.07506743677686711,-0.01713153264479625,0.057935904132070865,0.10492218200174044,0.03618673558234974,-0.0687354464193907
239,239,280,280.0,1,correct,117,-0.03960170734595915,0.14546908260503524,-1.0545006,0.0009847284465115116,0.0,0.0,0,0.07897680866918648,0.22952337833014322,1.3078556838464117,12.980602808038654,7.443859031514802,0.08795350000000002,5.0,-0.0753059397155377,-0.012369770721692309,0.0629361689938454,0.13262734683394176,0.025248525921201755,-0.10737882091274001,4,-0.000318948258975,0.0005567010872870158,-0.0012831818,-0.00038604631781,0.0,0.0,0.0,0.002461527164285374,0.004263474624319012,0.009846081830380759,18.744135551741024,7.175735800574972,6.6551668182000006,5.0,3.7701102e-06,-0.0006405880984,-0.0006443582086,1.361187312945047e-08,0.004923041036421358,0.004923027424548228,121,-0.03830310373977785,0.14321677630019175,-1.0545006,0.0009525140523594276,0.0,0.0,0,0.07644737787563602,0.22611325513818178,1.3078556838464117,13.171132816094932,7.506216065354286,0.08795350000000002,5.0,-0.07689147247264924,-0.00997188601175366,0.06691958646089557,0.14015156201608556,0.017930649701369244,-0.12222091231471631
240,240,21,21.0,1,correct,174,-0.07960586206032284,0.22567422556371963,-1.2769306,0.0009412711346536088,0.0,0.0,0,0.11965255741915712,0.24989287051857675,1.1472678681079975,12.590142331445426,7.738669751128241,0.0,5.0,-0.10570371328374861,-0.01678528412897524,0.08891842915477337,0.1239560396540274,0.05154692360645057,-0.07240911604757683,3,-0.015457476474446667,0.021862909804974382,-0.0463763,-0.023188493658029996,0.0,0.0,0.0,0.06149851330152881,0.08697200146489117,0.18449549731990927,15.408355890192219,8.780913521603381,3.0476588000000002,5.0,6.8731606e-07,-0.0463763,-0.04637698731606,3.6936485682802285e-08,0.18449549731990927,0.1844954603834236,177,-0.07851860128768087,0.2239248099075059,-1.2769306,0.0009303479291268089,0.0,0.0,0,0.11866689565445154,0.2481382410071463,1.1472678681079975,12.637908662949606,7.766026301261312,0.0,5.0,-0.10621647339758339,-0.016949634363117017,0.08926683903446637,0.12973583473524652,0.05209516479974449,-0.07764066993550203
241,241,6,6.0,1,correct,98,-0.05020283741299585,0.13294845966334887,-0.780639,0.0011476725281779805,0.0,0.0,0,0.11272556666078469,0.23283082342830258,1.1641936960404944,9.576036390750268,6.0774003343419,0.03199386000000004,5.0,-0.08742962837646376,-0.019018972524085413,0.06841065585237835,0.21001644073481235,0.042232151434822646,-0.1677842892999897,2,-0.000128874548,0.00012956745199999998,-0.000258442,-0.00025913490399999997,0.0,0.0,0.0,0.001210476102119763,0.0012104203309091105,0.0024208964330288732,14.296057125451998,6.047733567451998,8.248323558000001,5.0,6.92904e-07,-0.000258442,-0.000259134904,5.577121065258856e-08,0.0024208964330288732,0.0024208406618182205,100,-0.049201358155695936,0.13179883337310597,-0.780639,0.0011390670624591868,0.0,0.0,0,0.11049526484961138,0.2310189512922266,1.1641936960404944,9.670436805444304,6.112631268927109,0.03199386000000004,5.0,-0.08478310711644971,-0.01902313291287953,0.06575997420357017,0.2036806798808688,0.04226835808881429,-0.1614123217920545
242,242,3,3.0,1,correct,155,-0.0911608105559514,0.2400601043361531,-1.6118945,0.0002986561870116063,0.0,0.0,0,0.1628702366334189,0.3138501100943839,1.3151318204970737,8.884052180605337,5.8295193074945875,0.0,5.0,-0.09816262074132882,-0.059230157297825985,0.03893246344350284,0.1952469975960399,0.09384843682976715,-0.10139856076627274,2,-0.00168197996125,0.00168473853875,-0.0033667185,-0.0033694770774999987,0.0,0.0,0.0,0.011253903714445321,0.011253875026376575,0.022507778740821896,13.33187267003875,7.6399130885387505,5.6919595815,5.0,2.7585775e-06,-0.0033667185,-0.0033694770775,2.8688068745863392e-08,0.022507778740821896,0.02250775005275315,157,-0.09002095284136923,0.2387372157542791,-1.6118945,0.000330390089851746,0.0,0.0,0,0.16093881837967403,0.31231043528484126,1.3151318204970737,8.940712314228694,5.877306843624902,0.0,5.0,-0.0962850641493802,-0.056711073355703356,0.03957399079367685,0.19157326875323413,0.08697795639845121,-0.10459531235478292
243,243,250,250.0,1,correct,111,-0.09498791801080442,0.2150907409651653,-1.0582047,0.0007958871191108863,0.0,0.0,0,0.16588818521428547,0.30437647486315833,1.3060474958835344,10.722310554511719,7.8292294011021255,0.0,5.0,-0.11188704269657622,-0.11227552887817081,-0.0003884861815945939,0.21098891808222342,0.13912312853596093,-0.07186578954626249,4,-3.24188742e-05,5.680080255263045e-05,-0.00013077632,-4.005581262e-05,0.0,0.0,0.0,0.0003188594077732088,0.0005522198050023947,0.0012753321664609448,17.824155831125797,5.196643411794534,8.96346822368,5.0,2.0517036e-06,-6.614439395e-05,-6.819609755e-05,3.477175995931397e-08,0.0006376708545425533,0.000637636082782594,115,-0.09168511804083557,0.21203196445500197,-1.0582047,0.0008820264864131587,0.0,0.0,0,0.1601292521427546,0.30057104034297216,1.3060474958835344,10.96933125978525,7.861129739413474,0.0,5.0,-0.12138837973087685,-0.0766078053843364,0.04478057434654045,0.22554166011794266,0.10506441416526464,-0.12047724595267802
244,244,10,20.0,0,wrong,213,-0.07929530599282827,0.20236232912492017,-1.2114961,-0.00020292179238552105,0.0,0.0,0,0.15357154272642615,0.28081480633506706,1.3594194545455842,9.85976366579121,7.2119314437753586,0.0,5.0,-0.05046098825834845,-0.0675056398236848,-0.01704465156533634,0.12258017462317886,0.1134812268174618,-0.009098947805717059,3,-0.0005074040695333333,0.0007206983325740197,-0.001526624,-0.0007651531665,0.0,0.0,0.0,0.0038008827244853023,0.005375244521943048,0.011402626428480942,17.099722262597133,7.594392809384252,6.485588376,5.0,3.682333e-06,-0.001526624,-0.0015303063330000001,2.0364930923326345e-08,0.011402626428480942,0.011402606063550019,216,-0.07820102957722695,0.20116356690589882,-1.2114961,-0.00016461027454201308,0.0,0.0,0,0.1514913946708436,0.2794089107222351,1.3594194545455842,9.960318646302403,7.2669462908364375,0.0,5.0,-0.051564677588093605,-0.06649750077410724,-0.014932823186013633,0.1260578234887667,0.11143889355338854,-0.014618929935378167
245,245,7,7.0,1,correct,196,-0.08638723013380425,0.296481487094343,-2.7404342,-0.0005451385970794293,0.00510204081632653,0.0,1,0.1179288228759273,0.27505434192737216,1.520796880218718,12.457624636396805,7.521287789042679,-1.5716249000000002,5.0,-0.05723516772623246,-0.13145065243622153,-0.07421548470998907,0.09965767322878799,0.15994916180620783,0.06029148857741984,2,-0.023697908955800002,0.023700647044200003,-0.047398556,-0.04740129408839999,0.0,0.0,0.0,0.093732085815604,0.0937318849077854,0.1874639707233894,10.836570391044202,7.811250347044201,3.025320044,5.0,2.7380884e-06,-0.047398556,-0.0474012940884,2.0090781858878876e-07,0.1874639707233894,0.18746376981557084,198,-0.08575400466735976,0.29505652000542376,-2.7404342,-0.0005098265991403839,0.005050505050505051,0.0,1,0.11768441139046948,0.2738344363329389,1.520796880218718,12.441250351090215,7.5260184154603,-1.5716249000000002,5.0,-0.05636796252851682,-0.11509921179851851,-0.05873124927000169,0.09814771531654545,0.13366925911772992,0.03552154380118447
246,246,27000,27000.0,1,correct,148,-0.062494942955840946,0.23476252356720437,-2.01868,0.0010911721081461939,0.006756756756756757,0.0,1,0.09450918174781715,0.23282233575466982,1.3515690015701147,12.282898935422537,7.721312634280231,0.0,5.0,-0.11256147064789102,-0.013388094489870597,0.09917337615802042,0.1534991020975659,0.027547870251224092,-0.1259512318463418,6,-0.0002733006132833333,0.0006100861758318968,-0.0016374784,-0.00023327326052857133,0.0,0.0,0.0,0.0020386473779847765,0.004523220698619515,0.012152670790763865,17.335880766053382,6.201163556224332,6.4118919216,5.0,-2.31724705e-06,-0.0008180334903000001,-0.0008157162432500001,3.951321015337402e-05,0.006076407840123346,0.006036894629969971,154,-0.06007072312431272,0.23045854744672,-2.01868,0.0010592943367959617,0.006493506493506494,0.0,1,0.09090643365548602,0.22894382273500258,1.3515690015701147,12.47976835739517,7.7298194083375025,0.0,5.0,-0.10814885785027567,-0.012904738589440764,0.09524411926083491,0.14749666082344265,0.0267232136101434,-0.12077344721329925
247,247,32,32.0,1,correct,137,-0.06319122166146066,0.14423929623420167,-0.76542115,0.0005600499786328139,0.0,0.0,0,0.1416318789220141,0.2372192558965667,0.9291655474559946,9.123079786002773,6.489902071223796,0.0,5.0,-0.08913709046118155,-0.04700656274312489,0.042130527718056664,0.2042208226074391,0.09580857496270198,-0.10841224764473711,3,-0.000450389768,0.0006396141166720958,-0.0013549402,-0.0006779902290999998,0.0,0.0,0.0,0.003441530874500314,0.004865451694918198,0.01032231852334545,15.953898443565334,7.680092869566454,6.6004535598,5.0,1.0402582e-06,-0.0013549402,-0.0013559804582,2.273711290242044e-06,0.01032231852334545,0.010320044812055208,140,-0.061846775263743645,0.1429744963627953,-0.76542115,0.000581192949182584,0.0,0.0,0,0.13867065717813878,0.23551661638957697,0.9291655474559946,9.26945447152197,6.592317884012938,0.0,5.0,-0.08719928672786023,-0.028874877046476455,0.058324409681383776,0.1997812395209017,0.06933287019064917,-0.13044836933025256
248,248,300,300.0,1,correct,77,-0.02883388349127474,0.1276022554051631,-0.8170578,0.0014691388986934585,0.0,0.0,0,0.059106408256182706,0.1816446486060216,1.062752486024838,12.60667867235288,6.882515671184038,0.0,5.0,-0.0744370650901046,-0.007393549927558519,0.06704351516254609,0.12659340896595883,0.026286662970760082,-0.10030674599519875,4,6.422633424999998e-07,2.3790461012231663e-06,-2.8433278e-06,-1.3893004509999998e-06,0.0,0.0,0.0,1.435176697701691e-05,2.1056189178868324e-05,5.049376612341805e-05,18.402258392263345,4.895061290694807,12.518286156672199,5.0,7.5576827e-07,-1.03143975e-06,-1.7872080199999999e-06,6.908316813007848e-06,2.524855580788114e-05,1.8340238994873293e-05,81,-0.02740995629351586,0.12456845638750841,-0.8170578,0.0013623219387581423,0.0,0.0,0,0.05618828200980216,0.17756500003684136,1.062752486024838,12.89288014000278,6.913023453595011,0.0,5.0,-0.06892322838845982,-0.0007680687105818518,0.06815515967787797,0.11721809670624785,0.004065783716493916,-0.11315231298975392
249,249,5600,5600.0,1,correct,309,-0.07248906270735454,0.2127560553573516,-1.849781,0.00010021038266737392,0.0,0.0,0,0.1223869667132868,0.271340051121496,1.2923355992607977,10.562656204218213,6.91176404525153,-0.4892443999999998,5.0,-0.07936567416788906,-0.0683316387981898,0.011034035369699255,0.15141094777394604,0.09737113736553046,-0.05403981040841557,4,9.941868425e-07,2.3220676648138887e-06,-2.4586916e-06,-1.005642117e-06,0.0,0.0,0.0,4.706119535483169e-08,6.419106424735127e-08,1.5749386506504335e-07,21.35405399418684,1.759355158444996,18.6433025413084,5.0,2.0135194e-06,7.161870500000003e-07,-1.2973323499999997e-06,2.218789317649487e-08,8.186955708242578e-08,5.96816639059309e-08,313,-0.07156267220391432,0.21154897012518736,-1.849781,0.00011394883289617015,0.0,0.0,0,0.12082291662188625,0.26995091476780814,1.2923355992607977,10.700565441150719,6.97644197851845,-0.4892443999999998,5.0,-0.07860984445146706,-0.05857358258491982,0.020036261866547236,0.15001842909047522,0.08531613972530903,-0.06470228936516619
250,250,17,17.0,1,correct,195,-0.027297710567933346,0.10951256457499747,-0.808676,-0.00016971090134663527,0.0,0.0,0,0.05550631526977394,0.15085495031255267,0.9035919565155002,11.444297032765402,6.240185794684186,0.0,5.0,-0.026903450232806034,-0.04640463212578847,-0.019501181892982437,0.06872010700101269,0.06927037163589725,0.0005502646348845563,3,-5.9816364366666665e-05,8.461829793640333e-05,-0.00017943978,-8.829776044999998e-05,0.0,0.0,0.0,0.0005673693034106864,0.000802365079402231,0.0017020848806474538,17.753540516968965,6.448470831734972,8.64223056022,5.0,-2.8442591e-06,-0.00017943978,-0.00017659552089999999,4.558145207528443e-09,0.0017020848806474538,0.0017020803225022462,198,-0.02688501520121264,0.10873067826088155,-0.808676,-0.00014979645400367485,0.0,0.0,0,0.054673906997556324,0.149858126954155,0.9035919565155002,11.53989163101091,6.2907832035232385,0.0,5.0,-0.026499044144733214,-0.04569718420315879,-0.019198140058425576,0.06771225904493983,0.06817946734999909,0.00046720830505926625
251,251,70,70.0,1,correct,55,-0.026489012734679386,0.09294149481166161,-0.4966685,0.0018797183368169175,0.0,0.0,0,0.05621176299444218,0.17371911313420008,0.8938496210167003,13.431217047265324,6.1346740183121415,0.68060498,5.0,-0.06397018700455834,-0.0018339681946263162,0.062136218809932024,0.12937426818810666,0.00839737905586029,-0.12097688913224637,3,-0.0004396108032999999,0.0006201698857507041,-0.0013166601,-0.0006567346944499999,0.0,0.0,0.0,0.003350887421960831,0.004737932579924671,0.010051335890445504,16.0713123891967,7.550064960056304,6.6311873399,5.0,-3.1907111e-06,-0.0013166601,-0.0013134693889,1.325572446761923e-06,0.010051335890445504,0.010050010317998742,58,-0.025141629876159758,0.09068971850657782,-0.4966685,0.001734944682286897,0.0,0.0,0,0.05347757977517589,0.16957475878089576,0.8938496210167003,13.56777370288246,6.243232994925774,0.68060498,5.0,-0.06121119871484474,-0.0018083761097849999,0.05940282260505974,0.12591475975664038,0.008479574907956852,-0.11743518484868352
252,252,73,73.0,1,correct,246,-0.04237034259718092,0.18835409744912374,-1.8250878,0.0004138123728121674,0.0,0.0,0,0.06318939651005243,0.19787116862732912,1.3066929203471929,14.959666284232087,7.294381596673306,0.0,5.0,-0.06872485337786939,-0.02095231385551583,0.047772539522353566,0.08361525231844191,0.0338772876010622,-0.049737964717379714,3,-0.05275371222946667,0.07460659449057652,-0.15826337,-0.07913210130119996,0.0,0.0,0.0,0.13879575763046667,0.196286712472348,0.41638708852246914,15.274035221103865,9.954012494396883,1.76335143,5.0,8.326024e-07,-0.15826337,-0.15826420260239998,1.8396811770923794e-07,0.41638708852246914,0.41638690455435146,249,-0.042495443436124124,0.1873984375042491,-1.8250878,0.0003959333968814729,0.0,0.0,0,0.0641003165235514,0.19802403020331805,1.3066929203471929,14.963453861784762,7.33224947637623,0.0,5.0,-0.06792874482150951,-0.0222974841667554,0.04563126065475411,0.08283350608416368,0.03677559023578127,-0.046057915848382404
253,253,18,18.0,1,correct,65,-0.1087181193319497,0.30107356545239566,-1.6668751,0.0007436852054092053,0.0,0.0,0,0.13626522477225292,0.2767707875597256,1.0147956188776663,10.49023818989882,6.673845712153846,0.0,5.0,-0.12439932902021764,-0.12740872454028307,-0.003009395520065433,0.10446506179297245,0.2217783114613503,0.11731324966837785,3,-1.2356787333333333e-05,2.1065497372164138e-05,-4.214607e-05,-2.2199003999999993e-05,0.0,0.0,0.0,0.00014726897261067582,0.00020825332200964352,0.00044178364470894786,19.038966643212664,6.691547919356179,10.14061485393,5.0,2.251938e-06,-4.214607e-05,-4.4398008e-05,2.3091424490471e-08,0.00044178364470894786,0.0004417605532844574,68,-0.10392227686674604,0.29520259221298256,-1.6668751,0.0010541010401899022,0.0,0.0,0,0.13026002083991572,0.2720366176300663,1.0147956188776663,10.867387974603842,6.901634866225788,0.0,5.0,-0.1331925940647532,-0.122101252916825,0.011091341147928202,0.1263368142066346,0.21255313907060935,0.08621632486397476
254,254,84,84.0,1,correct,143,-0.04686872763083706,0.13538094294853534,-1.0627496,0.000411871755036501,0.0,0.0,0,0.1073845324863291,0.24123568025993597,1.3295699976371536,10.997495055585945,6.733890226825767,0.0,5.0,-0.06930572454718512,-0.02014396207612449,0.049161762471060626,0.1590679199013877,0.05799803758730462,-0.10106988231408306,3,-0.0075209121973,0.010638291276945,-0.022565728,-0.011283707778249996,0.0,0.0,0.0,0.0356422343354774,0.05040570843455372,0.106926670824645,16.5325736878027,9.21446281666827,3.779953072,5.0,1.6875565e-06,-0.022565728,-0.0225674155565,3.1372720884016565e-08,0.106926670824645,0.10692663945192413,146,-0.046060210875353426,0.13410772582546981,-1.0627496,0.0004194582371595985,0.0,0.0,0,0.10591037567501024,0.2390704206554363,1.3295699976371536,11.111229548028756,6.839208261600507,0.0,5.0,-0.06786185132766459,-0.01312626188604,0.05473558944162459,0.1557540094738947,0.043335817903611226,-0.11241819157028347
255,255,192,192.0,1,correct,124,-0.05448811424273009,0.2047975279770336,-1.7232037,0.0009213410080247827,0.0,0.0,0,0.08740504534242673,0.23312539917869127,1.332732038135672,9.694766393821785,5.126015528387884,0.0,5.0,-0.1104999253624461,-0.019348214389429522,0.09115171097301658,0.13656487990122462,0.023256850827924835,-0.11330802907329979,4,-0.0103569861014625,0.01793797206009135,-0.041426465,-0.012427371812325004,0.0,0.0,0.0,0.042447780029342866,0.07352120476014304,0.1697902421072414,15.480385513898538,7.242820492162449,3.1630745350000002,5.0,-5.7555735e-07,-0.02071247091095,-0.0207118953536,4.825116546859643e-07,0.08489513135381341,0.08489464884215872,128,-0.053109016488315466,0.20174328656763507,-1.7232037,0.0008999063562643632,0.0,0.0,0,0.08600013080139286,0.22995477586276328,1.332732038135672,9.875566991324185,5.301659189012025,0.0,5.0,-0.10853543611572121,-0.01941008082138841,0.0891253552943328,0.1363212698272241,0.02605442932200093,-0.11026684050522316
256,256,45,45.0,1,correct,170,-0.06526264478094694,0.17678670633345786,-1.102928,0.0007319630242357213,0.0,0.0,0,0.12480098033659574,0.26209011992912923,1.0489750608232753,12.38555796568964,7.712371769442399,0.0,5.0,-0.1230761028734125,-0.06710720487110397,0.05596889800230853,0.19797341027404738,0.15930523655696252,-0.038668173717084864,3,-0.00019904412386666663,0.00027809326495440215,-0.00059230067,-0.00029295729549999984,0.0,0.0,0.0,0.0017236948867374359,0.0023720783645298418,0.005077888795539656,14.431723722542799,7.00486998865276,7.45032299933,5.0,-6.386079e-06,-0.00059230067,-0.0005859145909999999,9.319265115099773e-05,0.005077888795539656,0.004984696144388658,173,-0.06413437424932128,0.17545286641299146,-1.102928,0.0007329918377113845,0.0,0.0,0,0.122666692149604,0.2603042034486833,1.0489750608232753,12.421040608872065,7.705287763320465,0.0,5.0,-0.12091686375057016,-0.05455857093043441,0.06635829282013575,0.1945002665568633,0.1354490208893803,-0.059051245667483016
257,257,5600,5600.0,1,correct,139,-0.026632981990106008,0.0921218309774357,-0.61533135,0.0003630701477028526,0.0,0.0,0,0.05899275066777893,0.16835750522929585,0.8843244977768605,13.769858272614211,7.273085898168952,0.1629238099999999,5.0,-0.04886799048262978,-0.013134359380633938,0.035733631101995844,0.10476682504300333,0.03849466891938038,-0.06627215612362294,5,-4.927813988e-06,1.0025972846518046e-05,-2.4842564e-05,-5.369540301999999e-06,0.0,0.0,0.0,6.47911119706961e-05,0.00012956322061432723,0.00032391755311258016,19.677016072186014,4.629636167852818,10.475820157435999,5.0,5.8626756e-07,-9.051679299999999e-06,-9.637946859999999e-06,1.0432981210566566e-08,0.0001079777863556133,0.00010796735337440273,144,-0.025708396775657467,0.09063955551880212,-0.61533135,0.00036373548543211704,0.0,0.0,0,0.05694664096098004,0.16576025254212642,0.8843244977768605,13.974967918432675,7.278379968639412,0.1629238099999999,5.0,-0.046831776707792504,-0.008060898472517395,0.03877087823527511,0.10040213263688075,0.02709124822697574,-0.073310884409905
258,258,6.00,6.0,1,correct,62,-0.16188297025999807,0.36872949963393326,-1.8682761,0.0033099748123266355,0.0,0.0,0,0.19338692927167173,0.34590681353957703,1.179839250136906,10.42953305893355,7.956976495472221,-0.18982129999999997,5.0,-0.291291782988365,-0.11165051913742828,0.1796412638509367,0.3328170824988093,0.09032980583542001,-0.24248727666338932,5,-0.008487908865994,0.015605648578932341,-0.03962285,-0.007642640220143996,0.0,0.0,0.0,0.03712313089365155,0.06410790456982701,0.16427637962538563,10.762027991134007,5.098279270940142,3.2084101499999997,5.0,-9.406358e-07,-0.013207284664723333,-0.013206344028923333,3.065983701744004e-05,0.05476690151108057,0.05473624167406313,67,-0.15043557761865453,0.357012846459175,-1.8682761,0.0035685614574196165,0.0,0.0,0,0.18172545178077468,0.3357309717930614,1.179839250136906,10.454346113575374,7.780485748002622,-0.18982129999999997,5.0,-0.26484009262115005,-0.08533476841301704,0.179505324208133,0.3028106189911799,0.047681658952739576,-0.2551289600384403
259,259,168,168.0,1,correct,225,-0.03024031885849097,0.10713469226628874,-0.8608548,0.00014052017343185673,0.0,0.0,0,0.0631804233996736,0.17786289969694025,1.252510935498691,13.566283532519284,7.021043655442592,0.0,5.0,-0.047276647116222134,-0.028059891130094664,0.01921675598612747,0.08428843013255209,0.06083306890978928,-0.02345536122276281,4,-9.189259035e-05,0.00016337468328564523,-0.00037486106,-0.00011339898434000001,0.0,0.0,0.0,0.0008322561778083856,0.0014413513086421492,0.003328749869920957,17.739183207409653,5.898042133774493,7.89026253894,5.0,2.24635e-06,-0.00018683634620000002,-0.00018908269620000002,2.549427504229429e-07,0.0016643790387723609,0.001664124096021938,229,-0.029713708792671913,0.10626831875793773,-0.8608548,0.000146840779678095,0.0,0.0,0,0.06209137244383315,0.17649187394742527,1.252510935498691,13.639172609809947,7.024278075455413,0.0,5.0,-0.046654558165074474,-0.027335870647143774,0.0193186875179307,0.08317937400866561,0.059296219897629864,-0.023883154111035747
260,260,11,11.0,1,correct,177,-0.10670383280841414,0.2520083476798633,-1.4714091,-5.895044119449086e-05,0.0,0.0,0,0.17757107374587025,0.32599036578140683,1.3712805091722557,9.178574428378028,6.625775632942246,0.0,5.0,-0.11840568591928315,-0.15797021103320863,-0.03956452511392548,0.2138414590842056,0.2235141580304251,0.009672698946219499,3,-0.00020716743000666666,0.0002944890551424427,-0.00062363595,-0.0003118072647899998,0.0,0.0,0.0,0.0017487294262543932,0.0024730703923810664,0.005246179115862625,17.76710573256999,7.3548945605946425,7.37524806405,5.0,-2.142042e-08,-0.00062363595,-0.00062361452958,6.0731845607351294e-09,0.005246179115862625,0.005246173042678064,180,-0.10492888838544068,0.2502710807477232,-1.4714091,2.1275339213304154e-06,0.0,0.0,0,0.1746407013405433,0.3240452073463569,1.3712805091722557,9.321716616781227,6.729018284442738,0.0,5.0,-0.11645946181562844,-0.1308242229361955,-0.01436476112056706,0.21048201925582843,0.20679484680777982,-0.0036871724480486145
261,261,62,62.0,1,correct,64,-0.0814065676526779,0.27229053002305814,-1.9144661,6.546947505831078e-05,0.0,0.0,0,0.104637914682959,0.2129485843475357,0.8109275848695793,11.472243781253571,7.965910189227301,0.0,5.0,-0.06076373116308977,-0.06606583094809727,-0.005302099785007501,0.10496055773334956,0.09219325589333766,-0.012767301840011902,3,-0.0027233288812933336,0.003851791052836805,-0.008170584,-0.004085203713529999,0.0,0.0,0.0,0.016587408456864478,0.023443192327425345,0.04974108674545477,14.819185337785372,8.719182226583538,4.898414416,5.0,-1.7657294e-07,-0.008170584,-0.00817040742706,2.1138299000692142e-05,0.04974108674545477,0.04971994844645408,67,-0.0778834375584368,0.2666229526959779,-1.9144661,0.0003581799764506116,0.0,0.0,0,0.1006953547026861,0.20898048057006896,0.8109275848695793,11.62210683602365,8.031040647363664,0.0,5.0,-0.058001719295561145,-0.06354892368425304,-0.005547204388691891,0.10018962332976387,0.09034808757943998,-0.009841535750323899
262,262,270,270.0,1,correct,96,-0.10921060655337574,0.2572784480338469,-1.3562241,6.500286865427752e-05,0.0,0.0,0,0.18218686441981502,0.31642457323440587,1.4373194004183538,10.007049981050791,7.771495304029408,-0.20942119999999997,5.0,-0.08851552417569157,-0.12017438512016781,-0.031658860944476244,0.18534226835822765,0.18265437621659636,-0.0026878921416312873,4,-3.1208038265000004e-05,5.729766338030709e-05,-0.00013043173,-3.920714475400001e-05,0.0,0.0,0.0,0.00032650814749888885,0.0005655004018356018,0.0013059835746318642,19.772387291961735,6.550830085691008,8.93737656827,5.0,1.2465753e-06,-6.33867475e-05,-6.46333228e-05,4.719118172112961e-08,0.0006529919605049672,0.0006529447693232461,100,-0.1048434306127713,0.2529866505921335,-1.3562241,0.00030908202767921826,0.0,0.0,0,0.1749124501689224,0.3120729936745364,1.4373194004183538,10.39766347348723,7.959819237517537,-0.20942119999999997,5.0,-0.08586078544006456,-0.11207265605042442,-0.026211870610359858,0.17996362132857577,0.1662859625262471,-0.013677658802328657
263,263,8,8.0,1,correct,161,-0.0444421003600327,0.1934743428417674,-2.0371137,0.0001715792439654617,0.006211180124223602,0.0,1,0.07263318432584714,0.17929891886541124,1.0705655577719968,10.895273830695867,6.131614469135097,0.0,5.0,-0.04340395950941038,-0.035072239959936635,0.008331719549473746,0.09676527729530376,0.050308461242843376,-0.04645681605246039,2,-0.0004727074426,0.0004758161974,-0.00094852364,-0.0009516323947999998,0.0,0.0,0.0,0.003780975913598809,0.003780960603594664,0.007561936517193473,14.4005942925574,7.4425428161974,6.95805147636,5.0,3.1087548e-06,-0.00094852364,-0.0009516323948,1.5310004144656453e-08,0.007561936517193473,0.007561921207189328,163,-0.04390259860644457,0.19234464466697623,-2.0371137,0.00018495517738468126,0.006134969325153374,0.0,1,0.07178837195269071,0.17835715842049113,1.0705655577719968,10.938283897712573,6.161489321684981,0.0,5.0,-0.042600421926217595,-0.03508936541582391,0.007511056510393688,0.09497654116034188,0.05044503519771724,-0.04453150596262464
